arm_family,arm_id,candidate_test_budget,expected_model_runtime,ground_truth_available_to_runner,protocol_commit,protocol_tag,representation_condition,row_id,scenario_id,schema_version,scored,sequence,snapshot_path,snapshot_reference,top_k,trial_number
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03521,ow14-s0033,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3521,model-facing/minimal-candidate-snapshots/ow14-s0033.json,"{""candidate_input_sha256"": ""67d59a35e43c124e18241cdfcef31845366383251af292d8827aad4715f36c72"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0033.json"", ""snapshot_sha256"": ""c0744a5449043d579280c226d7f0a57576d1860346b62525c3371c4bff321613""}",4,5
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03522,ow14-s0033,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3522,model-facing/enriched-candidate-snapshots/ow14-s0033.json,"{""candidate_input_sha256"": ""f470c534d2070f4b96e10af018f36d69af1319933e50ee0b80e63bbd3d067951"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0033.json"", ""snapshot_sha256"": ""690356eceaa6c0a2a6b19bc996482b8e635d75a813c2d55724287dfb385620c6""}",4,5
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03523,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3523,model-facing/minimal-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""42404b64c9386a9b35f376f018e8e2320ca834d12839ca6c648ffed02392a976"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""852fbea2eb6ba6266364b74c8000d48e811089d433a75df32d6f0c94f1b66ee3""}",4,1
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03524,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3524,model-facing/enriched-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""103432a1f3a78f09ef6ebb09f7bf97d3c94644396625e17c456958e5dca0b660"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""1cb6695b4787077128e638ec596cfb89d79374e7226fa5026d44fab795677502""}",4,1
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03525,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3525,model-facing/minimal-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""42404b64c9386a9b35f376f018e8e2320ca834d12839ca6c648ffed02392a976"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""852fbea2eb6ba6266364b74c8000d48e811089d433a75df32d6f0c94f1b66ee3""}",4,2
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03526,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3526,model-facing/enriched-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""103432a1f3a78f09ef6ebb09f7bf97d3c94644396625e17c456958e5dca0b660"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""1cb6695b4787077128e638ec596cfb89d79374e7226fa5026d44fab795677502""}",4,2
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03527,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3527,model-facing/minimal-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""42404b64c9386a9b35f376f018e8e2320ca834d12839ca6c648ffed02392a976"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""852fbea2eb6ba6266364b74c8000d48e811089d433a75df32d6f0c94f1b66ee3""}",4,3
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03528,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3528,model-facing/enriched-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""103432a1f3a78f09ef6ebb09f7bf97d3c94644396625e17c456958e5dca0b660"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""1cb6695b4787077128e638ec596cfb89d79374e7226fa5026d44fab795677502""}",4,3
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03529,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3529,model-facing/minimal-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""42404b64c9386a9b35f376f018e8e2320ca834d12839ca6c648ffed02392a976"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""852fbea2eb6ba6266364b74c8000d48e811089d433a75df32d6f0c94f1b66ee3""}",4,4
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03530,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3530,model-facing/enriched-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""103432a1f3a78f09ef6ebb09f7bf97d3c94644396625e17c456958e5dca0b660"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""1cb6695b4787077128e638ec596cfb89d79374e7226fa5026d44fab795677502""}",4,4
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r03531,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3531,model-facing/minimal-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""42404b64c9386a9b35f376f018e8e2320ca834d12839ca6c648ffed02392a976"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""852fbea2eb6ba6266364b74c8000d48e811089d433a75df32d6f0c94f1b66ee3""}",4,5
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r03532,ow14-s0034,owasp-xss-v14-1-immutable-execution-schedule-v1,True,3532,model-facing/enriched-candidate-snapshots/ow14-s0034.json,"{""candidate_input_sha256"": ""103432a1f3a78f09ef6ebb09f7bf97d3c94644396625e17c456958e5dca0b660"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0034.json"", ""snapshot_sha256"": ""1cb6695b4787077128e638ec596cfb89d79374e7226fa5026d44fab795677502""}",4,5
